geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment
HND-012354,2011,141300022,,,,13,22,35
HND-012355,2009,141300023,,,,11,14,25
HND-012355,2010,141300023,0,1,1,3,10,13
HND-012355,2011,141300023,,,,8,12,20
HND-012356,2009,141300024,,,,9,9,18
HND-012356,2010,141300024,1,0,1,5,7,12
HND-012356,2011,141300024,,,,11,9,20
HND-012357,2009,141300025,,,,24,21,45
HND-012357,2010,141300025,0,2,2,8,6,14
HND-012357,2011,141300025,,,,17,17,34
HND-012358,2009,141300026,,,,29,17,46
HND-012358,2010,141300026,0,2,2,4,5,9
HND-012358,2011,141300026,,,,31,18,49
HND-012359,2009,141300027,,,,30,18,48
HND-012359,2010,141300027,1,1,2,1,6,7
HND-012359,2011,141300027,,,,29,18,47
HND-012360,2009,141300028,,,,17,13,30
HND-012360,2010,141300028,0,1,1,3,4,7
HND-012360,2011,141300028,,,,15,15,30
HND-012361,2009,141300029,,,,72,88,160
HND-012361,2011,141300029,,,,84,100,184
HND-012362,2009,141300030,,,,21,21,42
HND-012362,2011,141300030,,,,29,20,49
HND-012363,2009,141300032,,,,14,5,19
HND-012363,2011,141300032,,,,10,3,13
HND-012364,2009,141300034,,,,33,35,68
HND-012364,2010,141300034,0,3,3,8,5,13
HND-012364,2011,141300034,,,,24,28,52
HND-012365,2009,141300035,,,,12,30,42
HND-012365,2010,141300035,0,2,2,6,4,10
HND-012365,2011,141300035,,,,18,25,43
HND-012366,2009,141300036,,,,22,18,40
HND-012366,2010,141300036,0,2,2,7,5,12
HND-012366,2011,141300036,,,,16,18,34
HND-012367,2009,141300037,,,,321,529,850
HND-012367,2011,141300037,,,,489,749,1238
HND-012368,2009,141300043,,,,10,10,20
HND-012368,2011,141300043,,,,12,6,18
HND-012369,2009,141300044,,,,24,24,48
HND-012369,2011,141300044,,,,26,24,50
HND-012370,2009,141300054,,,,36,15,51
HND-012370,2010,141300054,0,2,2,1,8,9
HND-012370,2011,141300054,,,,36,12,48
HND-012371,2009,141300055,,,,15,16,31
HND-012371,2011,141300055,,,,11,13,24
HND-012372,2009,141300056,,,,8,10,18
HND-012372,2011,141300056,,,,8,12,20
HND-012373,2009,141300057,,,,25,16,41
HND-012373,2010,141300057,0,2,2,6,5,11
HND-012373,2011,141300057,,,,23,13,36
HND-012374,2009,141300061,,,,12,8,20
HND-012374,2010,141300061,0,1,1,6,11,17
HND-012374,2011,141300061,,,,10,10,20
HND-012375,2009,141300065,,,,6,17,23
HND-012375,2011,141300065,,,,10,22,32
HND-012376,2009,141300069,,,,8,7,15
HND-012376,2011,141300069,,,,10,2,12
HND-012377,2009,141300075,,,,19,26,45
HND-012377,2011,141300075,,,,10,31,41
HND-012378,2009,141300076,,,,6,13,19
HND-012378,2010,141300076,0,1,1,13,17,30
HND-012378,2011,141300076,,,,8,8,16
HND-012379,2009,141300077,,,,42,20,62
HND-012379,2010,141300077,2,0,2,137,147,284
HND-012379,2011,141300077,,,,43,25,68
HND-012380,2009,141300079,,,,12,7,19
HND-012380,2011,141300079,,,,9,12,21
HND-012381,2009,141300081,,,,18,19,37
HND-012381,2010,141300081,0,2,2,72,70,142
HND-012381,2011,141300081,,,,17,19,36
HND-012382,2009,141300107,,,,19,18,37
HND-012382,2010,141300107,0,2,2,98,96,194
HND-012382,2011,141300107,,,,20,16,36
HND-012383,2009,141300108,,,,9,5,14
HND-012383,2011,141300108,,,,10,5,15
HND-012384,2009,141300109,,,,17,12,29
HND-012384,2011,141300109,,,,10,8,18
HND-012385,2009,141300110,,,,10,5,15
HND-012385,2011,141300110,,,,6,7,13
HND-012386,2009,141300114,,,,6,4,10
HND-012386,2011,141300114,,,,6,6,12
HND-012387,2009,141300117,,,,4,8,12
HND-012387,2011,141300117,,,,3,7,10
HND-012388,2009,141300119,,,,9,6,15
HND-012388,2011,141300119,,,,3,7,10
HND-012389,2009,141300122,,,,7,8,15
HND-012389,2010,141300122,0,1,1,20,16,36
HND-012389,2011,141300122,,,,8,9,17
HND-012390,2009,141300124,,,,4,6,10
HND-012390,2011,141300124,,,,1,4,5
HND-012391,2009,141300129,,,,24,23,47
HND-012391,2011,141300129,,,,31,31,62
HND-012392,,141300133,,,,,,
HND-012393,2009,141400001,,,,110,119,229
HND-012393,2010,141400001,3,13,16,205,189,394
HND-012393,2011,141400001,,,,101,119,220
HND-012394,2009,141400002,,,,28,32,60
HND-012394,2010,141400002,1,1,2,240,229,469
HND-012394,2011,141400002,,,,31,29,60
HND-012395,2009,141400003,,,,10,14,24
HND-012395,2010,141400003,0,1,1,22,29,51
HND-012395,2011,141400003,,,,7,12,19
HND-012396,2009,141400004,,,,15,26,41
HND-012396,2010,141400004,0,2,2,407,330,737
HND-012396,2011,141400004,,,,14,16,30
HND-012397,2009,141400005,,,,9,13,22
HND-012397,2010,141400005,1,0,1,622,624,1246
HND-012397,2011,141400005,,,,7,9,16
HND-012398,2009,141400006,,,,15,13,28
HND-012398,2010,141400006,1,0,1,95,87,182
HND-012398,2011,141400006,,,,13,24,37
HND-012399,2009,141400007,,,,51,47,98
HND-012399,2010,141400007,3,3,6,25,23,48
HND-012399,2011,141400007,,,,50,58,108
HND-012400,2009,141400008,,,,0,0,0
HND-012400,2010,141400008,2,2,4,35,30,65
HND-012400,2011,141400008,,,,17,20,37
HND-012401,2009,141400009,,,,21,27,48
HND-012401,2010,141400009,1,1,2,37,51,88
HND-012401,2011,141400009,,,,17,26,43
HND-012402,2009,141400010,,,,15,26,41
HND-012402,2010,141400010,1,1,2,503,488,991
HND-012402,2011,141400010,,,,20,22,42
HND-012403,2009,141400011,,,,11,4,15
HND-012403,2010,141400011,1,0,1,89,107,196
HND-012403,2011,141400011,,,,9,3,12
HND-012404,2009,141400012,,,,7,7,14
HND-012404,2010,141400012,1,0,1,464,377,841
HND-012404,2011,141400012,,,,4,5,9
HND-012405,2009,141400013,,,,0,0,0
HND-012405,2010,141400013,2,0,2,553,550,1103
HND-012405,2011,141400013,,,,16,17,33
HND-012406,2009,141400014,,,,21,16,37
HND-012406,2010,141400014,0,2,2,99,99,198
HND-012406,2011,141400014,,,,17,19,36
HND-012407,2009,141400015,,,,5,13,18
HND-012407,2010,141400015,1,0,1,46,70,116
HND-012407,2011,141400015,,,,5,16,21
HND-012408,2009,141400016,,,,15,18,33
HND-012408,2011,141400016,,,,14,18,32
HND-012409,2009,141400017,,,,14,22,36
HND-012409,2011,141400017,,,,17,27,44
HND-012410,2009,141400032,,,,9,3,12
HND-012410,2011,141400032,,,,7,5,12
HND-012411,2009,141400037,,,,0,0,0
HND-012411,2011,141400037,,,,12,5,17
HND-012413,,141400040,,,,,,
HND-012414,2009,141400041,,,,4,2,6
HND-012414,2011,141400041,,,,6,5,11
HND-012415,2009,141400042,,,,12,13,25
HND-012415,2011,141400042,,,,6,11,17
HND-012416,2009,141400046,,,,0,0,0
HND-012416,2010,141400046,0,1,1,36,28,64
HND-012416,2011,141400046,,,,13,6,19
HND-012417,2009,141500001,,,,8,5,13
HND-012417,2010,141500001,1,0,1,69,60,129
HND-012417,2011,141500001,,,,6,5,11
HND-012418,2009,141500002,,,,132,161,293
HND-012418,2010,141500002,3,7,10,170,200,370
HND-012418,2011,141500002,,,,141,167,308
HND-012419,2009,141500003,,,,44,35,79
HND-012419,2010,141500003,0,3,3,69,75,144
HND-012419,2011,141500003,,,,45,43,88
HND-012420,2009,141500004,,,,38,39,77
HND-012420,2010,141500004,0,3,3,27,36,63
HND-012420,2011,141500004,,,,36,41,77
HND-012421,2009,141500005,,,,34,43,77
HND-012421,2010,141500005,3,0,3,19,13,32
HND-012421,2011,141500005,,,,28,37,65
HND-012422,2009,141500006,,,,10,11,21
HND-012422,2010,141500006,1,0,1,66,49,115
HND-012422,2011,141500006,,,,12,10,22
HND-012423,2009,141500007,,,,98,83,181
HND-012423,2010,141500007,4,3,7,392,330,722
HND-012423,2011,141500007,,,,90,82,172
HND-012424,2009,141500008,,,,145,166,311
HND-012424,2010,141500008,3,10,13,41,32,73
HND-012424,2011,141500008,,,,147,170,317
HND-012425,2009,141500009,,,,47,48,95
HND-012425,2010,141500009,1,2,3,15,19,34
HND-012425,2011,141500009,,,,48,52,100
HND-012426,2009,141500010,,,,15,10,25
HND-012426,2010,141500010,0,1,1,123,104,227
HND-012426,2011,141500010,,,,11,10,21
HND-012427,2009,141500011,,,,25,17,42
HND-012427,2010,141500011,0,2,2,24,20,44
HND-012427,2011,141500011,,,,20,18,38
HND-012428,2009,141500013,,,,20,24,44
HND-012428,2010,141500013,1,1,2,585,528,1113
HND-012428,2011,141500013,,,,20,19,39
HND-012429,2009,141500014,,,,33,42,75
HND-012429,2010,141500014,1,2,3,11,7,18
HND-012429,2011,141500014,,,,34,47,81
HND-012430,2009,141500016,,,,16,11,27
HND-012430,2010,141500016,0,1,1,259,263,522
HND-012430,2011,141500016,,,,19,9,28
HND-012431,2009,141500017,,,,8,9,17
HND-012431,2010,141500017,0,1,1,320,281,601
HND-012431,2011,141500017,,,,9,9,18
HND-012432,2009,141500018,,,,6,7,13
HND-012432,2010,141500018,0,1,1,225,205,430
HND-012432,2011,141500018,,,,6,8,14
HND-012433,2009,141500019,,,,5,7,12
HND-012433,2010,141500019,0,1,1,96,75,171
HND-012433,2011,141500019,,,,8,7,15
HND-012434,2009,141500020,,,,18,20,38
HND-012434,2010,141500020,1,0,1,10,13,23
HND-012434,2011,141500020,,,,18,18,36
HND-012435,2009,141500021,,,,44,45,89
HND-012435,2011,141500021,,,,30,34,64
HND-012436,2009,141500022,,,,18,16,34
HND-012436,2011,141500022,,,,17,16,33
HND-012437,2009,141500023,,,,15,20,35
HND-012437,2011,141500023,,,,16,14,30
HND-012438,2009,141500024,,,,23,19,42
HND-012438,2011,141500024,,,,28,21,49
HND-012439,2009,141500025,,,,5,13,18
HND-012439,2011,141500025,,,,9,8,17
HND-012440,2009,141500026,,,,11,14,25
HND-012440,2011,141500026,,,,12,13,25
HND-012441,2009,141500027,,,,9,8,17
HND-012441,2011,141500027,,,,10,12,22
HND-012442,2009,141500028,,,,173,212,385
HND-012442,2011,141500028,,,,178,228,406
HND-012443,2009,141500030,,,,5,10,15
HND-012443,2011,141500030,,,,15,5,20
HND-012444,2009,141500032,,,,10,16,26
HND-012444,2011,141500032,,,,8,10,18
HND-012445,2009,141500067,,,,10,7,17
HND-012445,2010,141500067,0,1,1,148,118,266
HND-012445,2011,141500067,,,,11,7,18
HND-012446,2009,141500068,,,,4,8,12
HND-012446,2010,141500068,1,0,1,270,228,498
HND-012446,2011,141500068,,,,11,10,21
HND-012447,2009,141500070,,,,9,6,15
HND-012447,2011,141500070,,,,3,4,7
HND-012448,2009,141500072,,,,5,4,9
HND-012448,2011,141500072,,,,4,5,9
HND-012449,2009,141500074,,,,2,3,5
HND-012449,2011,141500074,,,,3,4,7
HND-012450,2009,141600001,,,,233,265,498
HND-012450,2010,141600001,10,16,26,291,357,648
HND-012450,2011,141600001,,,,242,258,500
HND-012451,2009,141600002,,,,12,12,24
HND-012451,2010,141600002,0,1,1,37,27,64
HND-012451,2011,141600002,,,,7,13,20
HND-012452,2009,141600003,,,,11,10,21
HND-012452,2010,141600003,1,0,1,391,388,779
HND-012452,2011,141600003,,,,9,7,16
HND-012453,2009,141600004,,,,25,24,49
HND-012453,2010,141600004,0,2,2,309,301,610
HND-012453,2011,141600004,,,,22,17,39
HND-012454,2009,141600005,,,,69,84,153
HND-012454,2010,141600005,3,7,10,360,307,667
HND-012454,2011,141600005,,,,80,88,168
HND-012455,2009,141600006,,,,22,24,46
HND-012455,2010,141600006,1,1,2,152,157,309
HND-012455,2011,141600006,,,,22,21,43
HND-012456,2009,141600007,,,,16,17,33
HND-012456,2010,141600007,1,0,1,295,259,554
HND-012456,2011,141600007,,,,15,18,33
HND-012457,2009,141600008,,,,18,21,39
HND-012457,2010,141600008,2,0,2,316,284,600
HND-012457,2011,141600008,,,,15,22,37
HND-012458,2009,141600009,,,,2,4,6
HND-012458,2010,141600009,1,0,1,175,189,364
HND-012458,2011,141600009,,,,2,5,7
HND-012459,2009,141600010,,,,18,15,33
HND-012459,2010,141600010,1,1,2,227,195,422
HND-012459,2011,141600010,,,,19,16,35
HND-012460,2009,141600011,,,,15,12,27
HND-012460,2010,141600011,1,0,1,27,29,56
HND-012460,2011,141600011,,,,15,11,26
HND-012461,2009,141600012,,,,26,25,51
HND-012461,2010,141600012,0,4,4,12,12,24
HND-012461,2011,141600012,,,,32,27,59
HND-012462,2009,141600013,,,,21,24,45
HND-012462,2010,141600013,1,1,2,381,354,735
HND-012462,2011,141600013,,,,18,24,42
HND-012463,2009,141600014,,,,8,8,16
HND-012463,2010,141600014,1,0,1,177,183,360
HND-012463,2011,141600014,,,,6,8,14
HND-012464,2009,141600015,,,,9,4,13
HND-012464,2010,141600015,0,1,1,392,357,749
HND-012464,2011,141600015,,,,7,1,8
HND-012465,2009,141600016,,,,18,16,34
HND-012465,2010,141600016,0,1,1,23,18,41
HND-012465,2011,141600016,,,,20,12,32
HND-012466,2009,141600017,,,,9,10,19
HND-012466,2010,141600017,1,0,1,41,6,47
HND-012466,2011,141600017,,,,8,8,16
HND-012467,2009,141600018,,,,13,10,23
HND-012467,2010,141600018,0,1,1,310,360,670
HND-012467,2011,141600018,,,,9,7,16
HND-012468,2009,141600019,,,,23,15,38
HND-012468,2010,141600019,1,1,2,47,36,83
HND-012468,2011,141600019,,,,22,16,38
HND-012469,2009,141600020,,,,6,10,16
HND-012469,2010,141600020,1,0,1,37,29,66
HND-012469,2011,141600020,,,,6,10,16
HND-012470,2009,141600021,,,,4,5,9
HND-012470,2010,141600021,1,0,1,255,247,502
HND-012470,2011,141600021,,,,4,7,11
HND-012471,2009,141600022,,,,31,21,52
HND-012471,2010,141600022,2,0,2,44,49,93
HND-012471,2011,141600022,,,,33,21,54
HND-012472,2009,141600023,,,,37,43,80
HND-012472,2011,141600023,,,,38,46,84
HND-012473,2009,141600024,,,,22,21,43
HND-012473,2011,141600024,,,,21,19,40
HND-012474,2009,141600027,,,,5,6,11
HND-012474,2011,141600027,,,,9,4,13
HND-012475,2009,141600028,,,,7,6,13
HND-012475,2011,141600028,,,,8,5,13
HND-012476,2009,141600029,,,,19,21,40
HND-012476,2011,141600029,,,,19,15,34
HND-012477,2009,141600039,,,,9,5,14
HND-012477,2011,141600039,,,,5,3,8
HND-012478,2009,141600040,,,,10,5,15
HND-012478,2011,141600040,,,,8,4,12
HND-012479,2009,141600041,,,,5,4,9
HND-012479,2011,141600041,,,,8,4,12
HND-012480,2009,141600044,,,,4,10,14
HND-012480,2010,141600044,0,1,1,178,160,338
HND-012480,2011,141600044,,,,5,10,15
HND-012481,2009,141600045,,,,11,7,18
HND-012481,2010,141600045,0,1,1,71,84,155
HND-012481,2011,141600045,,,,11,7,18
HND-012482,2009,141600054,,,,8,15,23
HND-012482,2010,141600054,0,1,1,128,116,244
HND-012482,2011,141600054,,,,7,14,21
HND-012483,2009,141600057,,,,3,3,6
HND-012483,2011,141600057,,,,5,2,7
HND-012484,2009,141600059,,,,2,4,6
HND-012484,2011,141600059,,,,2,4,6
HND-012485,2011,141600060,,,,6,6,12
HND-012486,2009,141600064,,,,5,1,6
HND-012486,2011,141600064,,,,3,3,6
HND-012487,2009,141600065,,,,3,1,4
HND-012487,2011,141600065,,,,5,0,5
HND-012488,2009,141600066,,,,3,2,5
HND-012488,2011,141600066,,,,2,2,4
HND-012489,,141600069,,,,,,
HND-012490,2009,150100001,,,,108,103,211
HND-012490,2010,150100001,4,7,11,25,37,62
HND-012490,2011,150100001,,,,110,102,212
HND-012491,2009,150100002,,,,330,411,741
HND-012491,2010,150100002,12,58,70,41,40,81
HND-012491,2011,150100002,,,,299,369,668
HND-012492,2009,150100003,,,,319,348,667
HND-012492,2010,150100003,14,34,48,71,72,143
HND-012492,2011,150100003,,,,316,350,666
HND-012493,2009,150100004,,,,41,36,77
HND-012493,2010,150100004,0,3,3,47,44,91
HND-012493,2011,150100004,,,,46,34,80
HND-012494,2009,150100005,,,,59,60,119
HND-012494,2010,150100005,1,1,2,398,422,820
HND-012494,2011,150100005,,,,55,70,125
HND-012495,2009,150100006,,,,141,189,330
HND-012495,2010,150100006,8,26,34,318,324,642
HND-012495,2011,150100006,,,,136,167,303
HND-012496,2009,150100007,,,,18,7,25
HND-012496,2010,150100007,0,1,1,449,473,922
HND-012496,2011,150100007,,,,17,4,21
HND-012497,2009,150100008,,,,7,8,15
HND-012497,2010,150100008,0,2,2,166,189,355
HND-012497,2011,150100008,,,,10,8,18
HND-012498,2009,150100009,,,,43,51,94
HND-012498,2010,150100009,0,6,6,12,24,36
HND-012498,2011,150100009,,,,26,45,71
HND-012499,2009,150100010,,,,35,40,75
HND-012499,2010,150100010,0,4,4,79,75,154
HND-012499,2011,150100010,,,,34,30,64
HND-012500,2009,150100011,,,,109,112,221
HND-012500,2010,150100011,3,4,7,32,28,60
HND-012500,2011,150100011,,,,101,105,206
HND-012501,2009,150100012,,,,10,13,23
HND-012501,2010,150100012,0,1,1,15,15,30
HND-012501,2011,150100012,,,,11,11,22
HND-012502,2009,150100013,,,,60,51,111
HND-012502,2010,150100013,0,8,8,23,6,29
HND-012502,2011,150100013,,,,57,59,116
HND-012503,2009,150100014,,,,67,57,124
HND-012503,2010,150100014,0,4,4,25,29,54
HND-012503,2011,150100014,,,,67,49,116
HND-012504,2009,150100015,,,,47,38,85
HND-012504,2010,150100015,2,4,6,32,29,61
HND-012504,2011,150100015,,,,45,37,82
HND-012505,2009,150100016,,,,0,0,0
HND-012505,2010,150100016,0,12,12,218,191,409
HND-012505,2011,150100016,,,,124,131,255
HND-012506,2009,150100017,,,,29,29,58
HND-012506,2010,150100017,2,2,4,391,391,782
HND-012506,2011,150100017,,,,30,29,59
HND-012507,2009,150100018,,,,90,79,169
HND-012507,2010,150100018,1,3,4,51,49,100
HND-012507,2011,150100018,,,,84,68,152
HND-012508,2009,150100019,,,,138,179,317
HND-012508,2010,150100019,8,22,30,39,31,70
HND-012508,2011,150100019,,,,147,177,324
HND-012509,2009,150100020,,,,310,236,546
HND-012509,2010,150100020,7,21,28,36,46,82
HND-012509,2011,150100020,,,,290,232,522
HND-012510,2009,150100021,,,,155,154,309
HND-012510,2010,150100021,2,26,28,20,22,42
HND-012510,2011,150100021,,,,170,141,311
HND-012511,2009,150100022,,,,66,66,132
HND-012511,2010,150100022,0,5,5,77,84,161
HND-012511,2011,150100022,,,,66,64,130
HND-012512,2009,150100023,,,,162,163,325
HND-012512,2010,150100023,2,13,15,120,115,235
HND-012512,2011,150100023,,,,162,171,333
HND-012513,2009,150100024,,,,158,131,289
HND-012513,2010,150100024,6,20,26,32,32,64
HND-012513,2011,150100024,,,,149,139,288
HND-012514,2009,150100025,,,,13,13,26
HND-012514,2010,150100025,0,1,1,417,419,836
HND-012514,2011,150100025,,,,15,15,30
HND-012515,2009,150100026,,,,234,217,451
HND-012515,2010,150100026,6,18,24,43,19,62
HND-012515,2011,150100026,,,,236,223,459
HND-012516,2009,150100027,,,,63,60,123
HND-012516,2010,150100027,4,6,10,90,72,162
HND-012516,2011,150100027,,,,63,53,116
HND-012517,2009,150100028,,,,39,45,84
HND-012517,2010,150100028,2,6,8,99,102,201
HND-012517,2011,150100028,,,,49,46,95
HND-012518,2009,150100030,,,,11,13,24
HND-012518,2010,150100030,1,0,1,5,7,12
HND-012518,2011,150100030,,,,11,12,23
HND-012519,2009,150100031,,,,76,86,162
HND-012519,2010,150100031,2,7,9,44,42,86
HND-012519,2011,150100031,,,,66,77,143
HND-012520,2009,150100032,,,,94,92,186
HND-012520,2010,150100032,8,22,30,71,47,118
HND-012520,2011,150100032,,,,101,77,178
HND-012521,2009,150100033,,,,172,186,358
HND-012521,2010,150100033,3,15,18,75,66,141
HND-012521,2011,150100033,,,,182,175,357
HND-012522,2009,150100034,,,,120,97,217
HND-012522,2010,150100034,6,16,22,83,89,172
HND-012522,2011,150100034,,,,98,90,188
HND-012523,2009,150100035,,,,40,44,84
HND-012523,2010,150100035,0,1,1,227,243,470
HND-012523,2011,150100035,,,,42,44,86
HND-012524,2009,150100036,,,,166,167,333
HND-012524,2010,150100036,6,16,22,192,173,365
HND-012524,2011,150100036,,,,140,132,272
HND-012525,2009,150100037,,,,46,50,96
HND-012525,2010,150100037,1,2,3,178,149,327
HND-012525,2011,150100037,,,,53,47,100
HND-012526,2009,150100038,,,,38,32,70
HND-012526,2010,150100038,1,1,2,229,212,441
HND-012526,2011,150100038,,,,38,29,67
HND-012527,2009,150100039,,,,36,39,75
HND-012527,2010,150100039,0,2,2,489,501,990
HND-012527,2011,150100039,,,,40,45,85
HND-012528,2009,150100040,,,,42,27,69
HND-012528,2010,150100040,2,0,2,287,266,553
HND-012528,2011,150100040,,,,47,28,75
HND-012529,2009,150100041,,,,41,27,68
HND-012529,2010,150100041,0,2,2,146,129,275
HND-012529,2011,150100041,,,,44,24,68
HND-012530,2009,150100042,,,,41,42,83
HND-012530,2010,150100042,0,2,2,249,228,477
HND-012530,2011,150100042,,,,38,29,67
HND-012531,2009,150100043,,,,105,81,186
HND-012531,2010,150100043,0,2,2,28,28,56
HND-012531,2011,150100043,,,,78,77,155
HND-012532,2009,150100044,,,,121,99,220
HND-012532,2010,150100044,3,10,13,60,59,119
HND-012532,2011,150100044,,,,110,102,212
HND-012533,2009,150100045,,,,55,76,131
HND-012533,2010,150100045,0,4,4,5,4,9
HND-012533,2011,150100045,,,,52,70,122
HND-012534,2009,150100046,,,,123,114,237
HND-012534,2010,150100046,0,20,20,80,80,160
HND-012534,2011,150100046,,,,101,113,214
HND-012535,2009,150100047,,,,65,58,123
HND-012535,2010,150100047,0,2,2,49,50,99
HND-012535,2011,150100047,,,,57,51,108
HND-012536,2009,150100048,,,,45,53,98
HND-012536,2010,150100048,2,4,6,12,15,27
HND-012536,2011,150100048,,,,50,52,102
HND-012537,2009,150100049,,,,80,59,139
HND-012537,2010,150100049,0,4,4,96,90,186
HND-012537,2011,150100049,,,,72,51,123
HND-012538,2009,150100050,,,,28,18,46
HND-012538,2010,150100050,1,0,1,38,30,68
HND-012538,2011,150100050,,,,18,20,38
HND-012539,2009,150100051,,,,182,156,338
HND-012539,2010,150100051,2,16,18,14,10,24
HND-012539,2011,150100051,,,,193,142,335
HND-012540,2009,150100052,,,,34,16,50
HND-012540,2010,150100052,1,1,2,104,157,261
HND-012540,2011,150100052,,,,39,19,58
HND-012541,2009,150100053,,,,41,36,77
HND-012541,2010,150100053,0,2,2,46,43,89
HND-012541,2011,150100053,,,,43,43,86
HND-012542,2009,150100054,,,,16,14,30
HND-012542,2010,150100054,0,2,2,101,97,198
HND-012542,2011,150100054,,,,16,16,32
HND-012543,2009,150100055,,,,58,57,115
HND-012543,2010,150100055,0,6,6,119,102,221
HND-012543,2011,150100055,,,,56,49,105
HND-012544,2009,150100056,,,,0,0,0
HND-012544,2010,150100056,0,1,1,185,153,338
HND-012544,2011,150100056,,,,17,11,28
HND-012545,2009,150100057,,,,10,5,15
HND-012545,2010,150100057,1,0,1,37,53,90
HND-012545,2011,150100057,,,,11,5,16
HND-012546,2009,150100058,,,,69,47,116
HND-012546,2010,150100058,0,6,6,465,429,894
HND-012546,2011,150100058,,,,67,51,118
HND-012547,2009,150100059,,,,299,326,625
HND-012547,2010,150100059,12,46,58,81,72,153
HND-012547,2011,150100059,,,,286,316,602
HND-012548,2009,150100060,,,,19,11,30
HND-012548,2010,150100060,1,0,1,87,74,161
HND-012548,2011,150100060,,,,21,12,33
HND-012549,2009,150100061,,,,49,37,86
HND-012549,2010,150100061,2,3,5,106,117,223
HND-012549,2011,150100061,,,,53,40,93
HND-012550,2009,150100062,,,,14,18,32
HND-012550,2010,150100062,0,1,1,89,89,178
HND-012550,2011,150100062,,,,14,17,31
HND-012551,2009,150100063,,,,504,504,1008
HND-012551,2010,150100063,12,66,78,32,29,61
HND-012551,2011,150100063,,,,488,491,979
HND-012552,2009,150100064,,,,48,52,100
HND-012552,2010,150100064,0,2,2,68,68,136
HND-012552,2011,150100064,,,,52,55,107
HND-012553,2009,150100065,,,,17,30,47
HND-012553,2010,150100065,4,0,4,39,30,69
HND-012553,2011,150100065,,,,13,27,40
HND-012554,2009,150100066,,,,18,18,36
HND-012554,2010,150100066,0,2,2,58,56,114
HND-012554,2011,150100066,,,,25,15,40
HND-012555,2009,150100067,,,,41,44,85
HND-012555,2010,150100067,4,0,4,286,269,555
HND-012555,2011,150100067,,,,38,48,86
HND-012556,2009,150100068,,,,39,32,71
HND-012556,2010,150100068,0,3,3,307,283,590
HND-012556,2011,150100068,,,,45,38,83
HND-012557,2009,150100069,,,,12,9,21
HND-012557,2010,150100069,2,0,2,352,322,674
HND-012557,2011,150100069,,,,14,5,19
HND-012558,2009,150100070,,,,20,15,35
HND-012558,2010,150100070,0,1,1,283,286,569
HND-012558,2011,150100070,,,,20,16,36
HND-012559,2009,150100071,,,,55,43,98
HND-012559,2010,150100071,2,4,6,616,0,616
HND-012559,2011,150100071,,,,53,40,93
HND-012560,2009,150100072,,,,95,93,188
HND-012560,2010,150100072,3,6,9,385,334,719
HND-012560,2011,150100072,,,,99,102,201
HND-012561,2009,150100073,,,,52,38,90
HND-012561,2010,150100073,0,6,6,128,109,237
HND-012561,2011,150100073,,,,51,30,81
HND-012562,2009,150100074,,,,113,87,200
HND-012562,2010,150100074,6,8,14,63,49,112
HND-012562,2011,150100074,,,,93,80,173
HND-012563,2009,150100075,,,,119,113,232
HND-012563,2010,150100075,3,10,13,324,355,679
HND-012563,2011,150100075,,,,122,114,236
HND-012564,2009,150100076,,,,41,49,90
HND-012564,2010,150100076,0,4,4,68,44,112
HND-012564,2011,150100076,,,,40,48,88
HND-012565,2009,150100077,,,,35,44,79
HND-012565,2010,150100077,1,1,2,286,370,656
HND-012565,2011,150100077,,,,33,34,67
HND-012566,2009,150100078,,,,41,24,65
HND-012566,2010,150100078,1,2,3,287,280,567
HND-012566,2011,150100078,,,,37,23,60
HND-012567,2009,150100079,,,,14,23,37
HND-012567,2010,150100079,1,0,1,87,99,186
HND-012567,2011,150100079,,,,11,18,29
HND-012568,2009,150100080,,,,41,43,84
HND-012568,2010,150100080,0,4,4,64,58,122
HND-012568,2011,150100080,,,,53,45,98
HND-012569,2009,150100081,,,,0,0,0
HND-012569,2010,150100081,1,2,3,94,86,180
HND-012569,2011,150100081,,,,54,53,107
HND-012570,2009,150100082,,,,30,25,55
HND-012570,2010,150100082,2,2,4,47,53,100
HND-012570,2011,150100082,,,,30,18,48
HND-012572,2009,150100084,,,,146,119,265
HND-012572,2010,150100084,2,6,8,139,147,286
HND-012572,2011,150100084,,,,128,120,248
HND-012573,2009,150100085,,,,17,14,31
HND-012573,2010,150100085,1,0,1,58,56,114
HND-012573,2011,150100085,,,,18,14,32
HND-012574,2009,150100086,,,,25,19,44
HND-012574,2010,150100086,0,2,2,42,36,78
HND-012574,2011,150100086,,,,27,22,49
HND-012575,2009,150100087,,,,27,15,42
HND-012575,2010,150100087,0,4,4,637,803,1440
HND-012575,2011,150100087,,,,44,24,68
HND-012576,2009,150100088,,,,16,6,22
HND-012576,2010,150100088,0,1,1,261,247,508
HND-012576,2011,150100088,,,,8,6,14
HND-012577,2009,150100089,,,,40,40,80
HND-012577,2010,150100089,0,6,6,282,233,515
HND-012577,2011,150100089,,,,35,38,73
HND-012578,2009,150100091,,,,48,25,73
HND-012578,2010,150100091,0,2,2,349,328,677
HND-012578,2011,150100091,,,,44,27,71
HND-012579,2009,150100092,,,,64,78,142
HND-012579,2010,150100092,4,6,10,0,1001,1001
HND-012579,2011,150100092,,,,58,72,130
HND-012580,2009,150100093,,,,18,17,35
